rtt;x;y
56785;-8.26;2.24
42584;-5.39;3.16
64517;-1.78;9.41
37111;-3.79;4.05
41901;1.32;6.13
59028;0.9;8.75
42784;6.15;-0.26
55742;8.37;-0.98
19278;0.44;3.13
25309;-1.51;-3.32
