rtt;x;y
29714;1.38;4.25
67913;-8.69;5.13
57307;7.77;-3.47
60572;8.6;-2.86
27248;3.6;0.66
67982;-6.25;8.22
45819;2.37;-6.01
61834;-2.52;-8.92
57870;8.68;0.54
23160;2.96;2.26
